0,386
5,0
10,111
15,2732
20,2739
25,2728
30,2733
35,2767
40,2774
45,2804
50,2759
55,2701
60,2739
65,2762
70,2748
75,2751
80,2827
85,2843
90,2645
95,2750
100,2701
